"","date","adType","category","placement","keywords","body","ageMean","clickThroughRate","clickPerDollar"
"3994","3/26/2013","Link Post","Cosmetics","desktopfeed","#Urban Outfitters","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0296783723335503,185.489827084689
"3995","3/26/2013","Link Post","Cosmetics","mobile","#Urban Outfitters","Check out a sneak peak of what's new in our stores!",44.5,0.0366456623298684,229.035389561677
"3996","3/26/2013","Link Post","Cosmetics","mobile","#Urban Outfitters","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0362383537430975,226.489710894359
"3997","3/26/2013","Link Post","High End","desktopfeed","#Ann Taylor (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",52,0.0232242249708193,145.151406067621
"3998","3/26/2013","Link Post","High End","desktopfeed","#Ann Taylor (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",52,0.0255718699491516,159.824187182198
"3999","3/26/2013","Link Post","General","mobile","#Ann Taylor (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",52,0.031839126938155,198.994543363469
"4000","3/26/2013","Link Post","Cosmetics","desktopfeed","#Dillard's","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,0.0232778619120552,145.486636950345
"4001","3/26/2013","Link Post","High End","desktopfeed","#Dillard's","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0135438245621797,84.6489035136234
"4002","3/26/2013","Link Post","Retailer","desktopfeed","#Anthropologie","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0243065431742083,151.915894838802
"4003","3/26/2013","Link Post","Department","desktopfeed","#Anthropologie","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0251900266871677,157.437666794798
"4004","3/26/2013","Link Post","Department","desktopfeed","#Anthropologie","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0206510718667318,129.069199167074
"4005","3/26/2013","Link Post","Department","mobile","#Old Navy","Check out a sneak peak of what's new in our stores!",27,0.0168500105760089,105.312566100055
"4006","3/26/2013","Link Post","Retailer","mobile","#Old Navy","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0214514196893641,134.071373058525
"4007","3/26/2013","Link Post","Department","mobile","#Old Navy","Check out a sneak peak of what's new in our stores!",27,0.0201548503728769,125.96781483048
"4008","3/26/2013","Link Post","Department","desktopfeed","#Kmart","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0148251529503679,92.6572059397996
"4009","3/26/2013","Link Post","Department","desktopfeed","#Kmart","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0152282793264883,95.176745790552
"4010","3/26/2013","Link Post","Retailer","desktopfeed","#Kmart","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0179324236010521,112.077647506576
"4011","3/26/2013","Link Post","Retailer","desktopfeed","#Gap (clothing retailer)","Check out a sneak peak of what's new in our stores!",52,0.0236264575390609,147.66535961913
"4012","3/26/2013","Link Post","General","desktopfeed","#Gap (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0242999435607512,151.874647254695
"4013","3/26/2013","Link Post","Retailer","desktopfeed","#Burlington Coat Factory","Check out a sneak peak of what's new in our stores!",52,0.0283776028017761,177.360017511101
"4014","3/26/2013","Link Post","eCom","desktopfeed","#Burlington Coat Factory","What's your favorite Spring fashion trend? """"Like"""" us and share!",52,0.022061576517433,137.884853233956
"4015","3/26/2013","Link Post","High End","desktopfeed","#Burlington Coat Factory","Check out a sneak peak of what's new in our stores!",52,0.0213959757497333,133.724848435833
"4016","3/26/2013","Link Post","High End","mobile","#Nordstrom","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0277677157986383,173.54822374149
"4017","3/26/2013","Link Post","Retailer","desktopfeed","#Nordstrom","Check out a sneak peak of what's new in our stores!",52,0.02420145088514,151.259068032125
"4018","3/26/2013","Link Post","High End","mobile","#Nordstrom","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0277033618614106,173.146011633816
"4019","3/26/2013","Link Post","High End","desktopfeed","#Nordstrom","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.027562401644026,172.265010275163
"4020","3/26/2013","Link Post","eCom","desktopfeed","#Ann Taylor (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",52,0.0225131107269248,140.70694204328
"4021","3/26/2013","Link Post","Retailer","desktopfeed","#Ann Taylor (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.024232094425068,151.450590156675
"4022","3/26/2013","Link Post","eCom","desktopfeed","#Burlington Coat Factory","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0146166329676844,91.3539560480276
"4023","3/26/2013","Link Post","Cosmetics","mobile","#Burlington Coat Factory","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0282627791375532,176.642369609707
"4024","3/26/2013","Link Post","Cosmetics","desktopfeed","#Fashion","Check out a sneak peak of what's new in our stores!",27,0.0225817391602273,141.135869751421
"4025","3/26/2013","Link Post","Cosmetics","desktopfeed","#Fashion","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0221917551748957,138.698469843098
"4026","3/26/2013","Link Post","Cosmetics","mobile","#Old Navy","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0300273906281925,187.671191426203
"4027","3/26/2013","Link Post","High End","desktopfeed","#Old Navy","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0186114120857205,116.321325535753
"4028","3/26/2013","Link Post","General","mobile","#Banana Republic (clothing retailer)","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0290051068275028,181.281917671892
"4029","3/26/2013","Link Post","Cosmetics","desktopfeed","#Banana Republic (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0265007264425169,165.629540265731
"4030","3/26/2013","Link Post","High End","mobile","#Banana Republic (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0268421603543158,167.763502214473
"4031","3/26/2013","Link Post","Retailer","desktopfeed","#Banana Republic (clothing retailer)","Check out a sneak peak of what's new in our stores!",44.5,0.0233827558548208,146.14222409263
"4032","3/26/2013","Link Post","Department","desktopfeed","#Kate Spade","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0191026520877759,119.391575548599
"4033","3/26/2013","Link Post","Department","desktopfeed","#Kate Spade","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0158554835183477,99.0967719896729
"4034","3/26/2013","Link Post","Retailer","desktopfeed","#Ann Taylor (clothing retailer)","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0235519337407018,147.199585879386
"4035","3/26/2013","Link Post","Department","desktopfeed","#Ann Taylor (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0248472072174053,155.295045108783
"4036","3/26/2013","Link Post","Department","desktopfeed","#Gap (clothing retailer)","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0243753159256703,152.345724535439
"4037","3/26/2013","Link Post","Department","mobile","#Kmart","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0194764198818746,121.727624261716
"4038","3/26/2013","Link Post","Retailer","desktopfeed","#Kmart","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0144205525433194,90.128453395746
"4039","3/26/2013","Link Post","Retailer","mobile","#Macy's","Check out a sneak peak of what's new in our stores!",27,0.0217635821654411,136.022388534007
"4040","3/26/2013","Link Post","General","desktopfeed","#Macy's","Check out a sneak peak of what's new in our stores!",27,0.0120031244743829,75.019527964893
"4041","3/26/2013","Link Post","Retailer","mobile","#Macy's","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0253334986486141,158.334366553838
"4042","3/26/2013","Link Post","High End","desktopfeed","#Urban Outfitters","Check out a sneak peak of what's new in our stores!",27,0.0128573057935871,80.3581612099193
"4043","3/26/2013","Link Post","High End","desktopfeed","#Amazon.com, #EBay","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0144007455878801,90.0046599242504
"4044","3/26/2013","Link Post","Retailer","desktopfeed","#Bebe stores","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,0.0150299323681761,93.9370773011004
"4045","3/26/2013","Link Post","High End","desktopfeed","#Bebe stores","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.0200266392736092,125.166495460058
"4046","3/26/2013","Link Post","High End","desktopfeed","#Amazon.com, #EBay","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0236774828514066,147.984267821292
"4047","3/26/2013","Link Post","eCom","desktopfeed","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0151582589061364,94.7391181633524
"4048","3/26/2013","Link Post","Retailer","desktopfeed","#Shopping","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0183651250033251,114.782031270782
"4049","3/26/2013","Link Post","eCom","mobile","#Amazon.com, #EBay","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0277357440859291,173.348400537057
"4050","3/26/2013","Link Post","Cosmetics","desktopfeed","#Amazon.com, #EBay","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0328145960201007,205.091225125629
"4051","3/26/2013","Link Post","Cosmetics","mobile","#Amazon.com, #EBay","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0338094879343132,211.309299589457
"4052","3/26/2013","Link Post","Cosmetics","desktopfeed","#Kmart","Check out a sneak peak of what's new in our stores!",44.5,0.0283028026055173,176.892516284483
"4053","3/26/2013","Link Post","Cosmetics","desktopfeed","#Kmart","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0243156361544597,151.972725965373
"4054","3/26/2013","Link Post","Cosmetics","desktopfeed","#American Eagle Outfitters","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0275371942809637,172.107464256023
"4055","3/26/2013","Link Post","High End","desktopfeed","#American Eagle Outfitters","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0235546667048462,147.216666905289
"4056","3/26/2013","Link Post","General","desktopfeed","#Nordstrom","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0231783589367734,144.864743354834
"4057","3/26/2013","Link Post","Cosmetics","mobile","#Kohl's","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0317977585220081,198.735990762551
"4058","3/26/2013","Link Post","Retailer","desktopfeed","#Shopping","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0270916276784878,169.322672990549
"4059","3/26/2013","Link Post","Department","desktopfeed","#Shopping","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.024251276236469,151.570476477931
"4060","3/26/2013","Link Post","Department","desktopfeed","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0221105488374165,138.190930233853
"4061","3/26/2013","Link Post","Department","mobile","#Gap (clothing retailer)","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0172316702646451,107.697939154032
"4062","3/26/2013","Link Post","Retailer","mobile","#Gap (clothing retailer)","Click """"Like"""" to become a fan of Retail Store X!",27,0.0218766124627206,136.728827892004
"4063","3/26/2013","Link Post","Department","desktopfeed","#Shopping","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0179988570312569,112.492856445355
"4064","3/26/2013","Link Post","Department","desktopfeed","#Shopping","Check out a sneak peak of what's new in our stores!",27,0.0145454889749317,90.9093060933233
"4065","3/26/2013","Link Post","Department","mobile","#Ann Taylor (clothing retailer)","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0221794666952884,138.621666845552
"4066","3/26/2013","Link Post","Retailer","desktopfeed","#Ann Taylor (clothing retailer)","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0113142724127032,70.7142025793953
"4067","3/26/2013","Link Post","Retailer","desktopfeed","#Ann Taylor (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0158095164754133,98.8094779713328
"4068","3/26/2013","Link Post","General","desktopfeed","#Banana Republic (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0242548150002549,151.592593751593
"4069","3/26/2013","Link Post","eCom","mobile","#Banana Republic (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.028097566188306,175.609788676912
"4070","3/26/2013","Link Post","High End","desktopfeed","#Bebe stores","Check out a sneak peak of what's new in our stores!",27,0.01357398388187,84.8373992616878
